DocId
825300
867194
867195
867196
867197
867198
867199
866583
866584
866585
866586
866588
856536
856536
856536
856536
856537
825301
867200
824777
867201
856538
856539
856797
856798
867648
869676
867650
856800
867651
867652
867653
867654
867655
866611
866612
866613
866615
866616
866617
866618
866620
866621
856806
856807
856808
856809
856810
856813
856815
856816
856817
856818
856819
856820
856821
856822
856823
856824
856825
856825
856825
856825
856826
856827
856828
856829
856830
856830
856830
856830
856831
856835
856836
856838
856839
856840
856841
856842
856843
856844
856845
856846
856847
856850
856851
856852
